protocol,ip_version,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,bidirectional_syn_packets,bidirectional_ack_packets,bidirectional_rst_packets,src2dst_syn_packets,dst2src_ack_packets,dst2src_rst_packets,application_is_guessed,application_confidence,Label
6,4,1703262106608,1703262106624,16,2,120,1703262106608,1703262106608,0,1,60,1703262106624,1703262106624,1,60,60,60.0,60,60,60.0,60,60,60.0,60,16,16.0,0.0,16,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106648,1703262106653,5,2,120,1703262106648,1703262106648,0,1,60,1703262106653,1703262106653,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106689,1703262106690,1,2,120,1703262106689,1703262106689,0,1,60,1703262106690,1703262106690,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106729,1703262106730,1,2,120,1703262106729,1703262106729,0,1,60,1703262106730,1703262106730,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106770,1703262106771,1,2,120,1703262106770,1703262106770,0,1,60,1703262106771,1703262106771,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106810,1703262106812,2,2,120,1703262106810,1703262106810,0,1,60,1703262106812,1703262106812,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106850,1703262106853,3,2,120,1703262106850,1703262106850,0,1,60,1703262106853,1703262106853,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106890,1703262106897,7,2,120,1703262106890,1703262106890,0,1,60,1703262106897,1703262106897,1,60,60,60.0,60,60,60.0,60,60,60.0,60,7,7.0,0.0,7,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106931,1703262106932,1,2,120,1703262106931,1703262106931,0,1,60,1703262106932,1703262106932,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262106971,1703262106974,3,2,120,1703262106971,1703262106971,0,1,60,1703262106974,1703262106974,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107012,1703262107013,1,2,120,1703262107012,1703262107012,0,1,60,1703262107013,1703262107013,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107052,1703262107058,6,2,120,1703262107052,1703262107052,0,1,60,1703262107058,1703262107058,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107093,1703262107096,3,2,120,1703262107093,1703262107093,0,1,60,1703262107096,1703262107096,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107133,1703262107142,9,2,120,1703262107133,1703262107133,0,1,60,1703262107142,1703262107142,1,60,60,60.0,60,60,60.0,60,60,60.0,60,9,9.0,0.0,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107173,1703262107175,2,2,120,1703262107173,1703262107173,0,1,60,1703262107175,1703262107175,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107214,1703262107215,1,2,120,1703262107214,1703262107214,0,1,60,1703262107215,1703262107215,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107254,1703262107256,2,2,120,1703262107254,1703262107254,0,1,60,1703262107256,1703262107256,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107295,1703262107298,3,2,120,1703262107295,1703262107295,0,1,60,1703262107298,1703262107298,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107335,1703262107337,2,2,120,1703262107335,1703262107335,0,1,60,1703262107337,1703262107337,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107376,1703262107380,4,2,120,1703262107376,1703262107376,0,1,60,1703262107380,1703262107380,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107416,1703262107417,1,2,120,1703262107416,1703262107416,0,1,60,1703262107417,1703262107417,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107457,1703262107458,1,2,120,1703262107457,1703262107457,0,1,60,1703262107458,1703262107458,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107497,1703262107502,5,2,120,1703262107497,1703262107497,0,1,60,1703262107502,1703262107502,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107537,1703262107539,2,2,120,1703262107537,1703262107537,0,1,60,1703262107539,1703262107539,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107578,1703262107585,7,2,120,1703262107578,1703262107578,0,1,60,1703262107585,1703262107585,1,60,60,60.0,60,60,60.0,60,60,60.0,60,7,7.0,0.0,7,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107618,1703262107622,4,2,120,1703262107618,1703262107618,0,1,60,1703262107622,1703262107622,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107659,1703262107691,32,2,120,1703262107659,1703262107659,0,1,60,1703262107691,1703262107691,1,60,60,60.0,60,60,60.0,60,60,60.0,60,32,32.0,0.0,32,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107699,1703262107701,2,2,120,1703262107699,1703262107699,0,1,60,1703262107701,1703262107701,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107739,1703262107741,2,2,120,1703262107739,1703262107739,0,1,60,1703262107741,1703262107741,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107780,1703262107795,15,2,120,1703262107780,1703262107780,0,1,60,1703262107795,1703262107795,1,60,60,60.0,60,60,60.0,60,60,60.0,60,15,15.0,0.0,15,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107820,1703262107822,2,2,120,1703262107820,1703262107820,0,1,60,1703262107822,1703262107822,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107861,1703262107862,1,2,120,1703262107861,1703262107861,0,1,60,1703262107862,1703262107862,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107901,1703262107903,2,2,120,1703262107901,1703262107901,0,1,60,1703262107903,1703262107903,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107942,1703262108062,120,2,120,1703262107942,1703262107942,0,1,60,1703262108062,1703262108062,1,60,60,60.0,60,60,60.0,60,60,60.0,60,120,120.0,0.0,120,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262107982,1703262108066,84,2,120,1703262107982,1703262107982,0,1,60,1703262108066,1703262108066,1,60,60,60.0,60,60,60.0,60,60,60.0,60,84,84.0,0.0,84,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108022,1703262108066,44,2,120,1703262108022,1703262108022,0,1,60,1703262108066,1703262108066,1,60,60,60.0,60,60,60.0,60,60,60.0,60,44,44.0,0.0,44,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108063,1703262108066,3,2,120,1703262108063,1703262108063,0,1,60,1703262108066,1703262108066,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108103,1703262108105,2,2,120,1703262108103,1703262108103,0,1,60,1703262108105,1703262108105,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108144,1703262108178,34,2,120,1703262108144,1703262108144,0,1,60,1703262108178,1703262108178,1,60,60,60.0,60,60,60.0,60,60,60.0,60,34,34.0,0.0,34,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108184,1703262108240,56,2,120,1703262108184,1703262108184,0,1,60,1703262108240,1703262108240,1,60,60,60.0,60,60,60.0,60,60,60.0,60,56,56.0,0.0,56,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108225,1703262108247,22,2,120,1703262108225,1703262108225,0,1,60,1703262108247,1703262108247,1,60,60,60.0,60,60,60.0,60,60,60.0,60,22,22.0,0.0,22,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108265,1703262108267,2,2,120,1703262108265,1703262108265,0,1,60,1703262108267,1703262108267,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108306,1703262108310,4,2,120,1703262108306,1703262108306,0,1,60,1703262108310,1703262108310,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108346,1703262108351,5,2,120,1703262108346,1703262108346,0,1,60,1703262108351,1703262108351,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108387,1703262108389,2,2,120,1703262108387,1703262108387,0,1,60,1703262108389,1703262108389,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108427,1703262108508,81,2,120,1703262108427,1703262108427,0,1,60,1703262108508,1703262108508,1,60,60,60.0,60,60,60.0,60,60,60.0,60,81,81.0,0.0,81,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108467,1703262108509,42,2,120,1703262108467,1703262108467,0,1,60,1703262108509,1703262108509,1,60,60,60.0,60,60,60.0,60,60,60.0,60,42,42.0,0.0,42,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108507,1703262108509,2,2,120,1703262108507,1703262108507,0,1,60,1703262108509,1703262108509,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108548,1703262108587,39,2,120,1703262108548,1703262108548,0,1,60,1703262108587,1703262108587,1,60,60,60.0,60,60,60.0,60,60,60.0,60,39,39.0,0.0,39,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108588,1703262108601,13,2,120,1703262108588,1703262108588,0,1,60,1703262108601,1703262108601,1,60,60,60.0,60,60,60.0,60,60,60.0,60,13,13.0,0.0,13,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108629,1703262108633,4,2,120,1703262108629,1703262108629,0,1,60,1703262108633,1703262108633,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108669,1703262108670,1,2,120,1703262108669,1703262108669,0,1,60,1703262108670,1703262108670,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108710,1703262108735,25,2,120,1703262108710,1703262108710,0,1,60,1703262108735,1703262108735,1,60,60,60.0,60,60,60.0,60,60,60.0,60,25,25.0,0.0,25,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108752,1703262108789,37,2,120,1703262108752,1703262108752,0,1,60,1703262108789,1703262108789,1,60,60,60.0,60,60,60.0,60,60,60.0,60,37,37.0,0.0,37,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108790,1703262108835,45,2,120,1703262108790,1703262108790,0,1,60,1703262108835,1703262108835,1,60,60,60.0,60,60,60.0,60,60,60.0,60,45,45.0,0.0,45,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108831,1703262108835,4,2,120,1703262108831,1703262108831,0,1,60,1703262108835,1703262108835,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108871,1703262108879,8,2,120,1703262108871,1703262108871,0,1,60,1703262108879,1703262108879,1,60,60,60.0,60,60,60.0,60,60,60.0,60,8,8.0,0.0,8,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108911,1703262108922,11,2,120,1703262108911,1703262108911,0,1,60,1703262108922,1703262108922,1,60,60,60.0,60,60,60.0,60,60,60.0,60,11,11.0,0.0,11,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108952,1703262108954,2,2,120,1703262108952,1703262108952,0,1,60,1703262108954,1703262108954,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262108992,1703262108993,1,2,120,1703262108992,1703262108992,0,1,60,1703262108993,1703262108993,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109033,1703262109036,3,2,120,1703262109033,1703262109033,0,1,60,1703262109036,1703262109036,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109073,1703262109075,2,2,120,1703262109073,1703262109073,0,1,60,1703262109075,1703262109075,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109114,1703262109144,30,2,120,1703262109114,1703262109114,0,1,60,1703262109144,1703262109144,1,60,60,60.0,60,60,60.0,60,60,60.0,60,30,30.0,0.0,30,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109154,1703262109159,5,2,120,1703262109154,1703262109154,0,1,60,1703262109159,1703262109159,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109195,1703262109196,1,2,120,1703262109195,1703262109195,0,1,60,1703262109196,1703262109196,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109236,1703262109242,6,2,120,1703262109236,1703262109236,0,1,60,1703262109242,1703262109242,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109275,1703262109276,1,2,120,1703262109275,1703262109275,0,1,60,1703262109276,1703262109276,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109316,1703262109326,10,2,120,1703262109316,1703262109316,0,1,60,1703262109326,1703262109326,1,60,60,60.0,60,60,60.0,60,60,60.0,60,10,10.0,0.0,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109356,1703262109358,2,2,120,1703262109356,1703262109356,0,1,60,1703262109358,1703262109358,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109396,1703262109398,2,2,120,1703262109396,1703262109396,0,1,60,1703262109398,1703262109398,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109437,1703262109441,4,2,120,1703262109437,1703262109437,0,1,60,1703262109441,1703262109441,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109477,1703262109483,6,2,120,1703262109477,1703262109477,0,1,60,1703262109483,1703262109483,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109518,1703262109522,4,2,120,1703262109518,1703262109518,0,1,60,1703262109522,1703262109522,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109558,1703262109564,6,2,120,1703262109558,1703262109558,0,1,60,1703262109564,1703262109564,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109599,1703262109601,2,2,120,1703262109599,1703262109599,0,1,60,1703262109601,1703262109601,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109639,1703262109641,2,2,120,1703262109639,1703262109639,0,1,60,1703262109641,1703262109641,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109679,1703262109681,2,2,120,1703262109679,1703262109679,0,1,60,1703262109681,1703262109681,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109720,1703262109721,1,2,120,1703262109720,1703262109720,0,1,60,1703262109721,1703262109721,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109760,1703262109763,3,2,120,1703262109760,1703262109760,0,1,60,1703262109763,1703262109763,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109801,1703262109802,1,2,120,1703262109801,1703262109801,0,1,60,1703262109802,1703262109802,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109841,1703262109842,1,2,120,1703262109841,1703262109841,0,1,60,1703262109842,1703262109842,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109881,1703262109882,1,2,120,1703262109881,1703262109881,0,1,60,1703262109882,1703262109882,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109922,1703262109924,2,2,120,1703262109922,1703262109922,0,1,60,1703262109924,1703262109924,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262109962,1703262109964,2,2,120,1703262109962,1703262109962,0,1,60,1703262109964,1703262109964,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110002,1703262110004,2,2,120,1703262110002,1703262110002,0,1,60,1703262110004,1703262110004,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110043,1703262110045,2,2,120,1703262110043,1703262110043,0,1,60,1703262110045,1703262110045,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110083,1703262110085,2,2,120,1703262110083,1703262110083,0,1,60,1703262110085,1703262110085,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110124,1703262110125,1,2,120,1703262110124,1703262110124,0,1,60,1703262110125,1703262110125,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110165,1703262110175,10,2,120,1703262110165,1703262110165,0,1,60,1703262110175,1703262110175,1,60,60,60.0,60,60,60.0,60,60,60.0,60,10,10.0,0.0,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110205,1703262110211,6,2,120,1703262110205,1703262110205,0,1,60,1703262110211,1703262110211,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110245,1703262110248,3,2,120,1703262110245,1703262110245,0,1,60,1703262110248,1703262110248,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110287,1703262110289,2,2,120,1703262110287,1703262110287,0,1,60,1703262110289,1703262110289,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110326,1703262110327,1,2,120,1703262110326,1703262110326,0,1,60,1703262110327,1703262110327,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110367,1703262110369,2,2,120,1703262110367,1703262110367,0,1,60,1703262110369,1703262110369,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110407,1703262110408,1,2,120,1703262110407,1703262110407,0,1,60,1703262110408,1703262110408,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110447,1703262110452,5,2,120,1703262110447,1703262110447,0,1,60,1703262110452,1703262110452,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110488,1703262110490,2,2,120,1703262110488,1703262110488,0,1,60,1703262110490,1703262110490,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110528,1703262110529,1,2,120,1703262110528,1703262110528,0,1,60,1703262110529,1703262110529,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110569,1703262110574,5,2,120,1703262110569,1703262110569,0,1,60,1703262110574,1703262110574,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110609,1703262110610,1,2,120,1703262110609,1703262110609,0,1,60,1703262110610,1703262110610,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110649,1703262110657,8,2,120,1703262110649,1703262110649,0,1,60,1703262110657,1703262110657,1,60,60,60.0,60,60,60.0,60,60,60.0,60,8,8.0,0.0,8,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110690,1703262110733,43,2,120,1703262110690,1703262110690,0,1,60,1703262110733,1703262110733,1,60,60,60.0,60,60,60.0,60,60,60.0,60,43,43.0,0.0,43,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110730,1703262110745,15,2,120,1703262110730,1703262110730,0,1,60,1703262110745,1703262110745,1,60,60,60.0,60,60,60.0,60,60,60.0,60,15,15.0,0.0,15,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262110771,1703262110781,10,2,120,1703262110771,1703262110771,0,1,60,1703262110781,1703262110781,1,60,60,60.0,60,60,60.0,60,60,60.0,60,10,10.0,0.0,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
