,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2020-08-29T16:51:52+00:00,31.3,32.0,205.8,ADAPTIVE,18.052956666700002,6.455
2020-08-29T16:51:56+00:00,31.5,32.0,205.4,ADAPTIVE,18.059982777800002,6.484999999999999
2020-08-29T16:52:00+00:00,31.2,32.0,205.8,ADAPTIVE,18.066978055599996,6.436
2020-08-29T16:52:04+00:00,31.2,32.0,205.9,ADAPTIVE,18.0740036111,6.443
2020-08-29T16:52:08+00:00,31.4,32.0,205.3,ADAPTIVE,18.0810005556,6.46
2020-08-29T16:52:12+00:00,31.2,32.0,205.6,ADAPTIVE,18.0880252778,6.4399999999999995
2020-08-29T16:52:16+00:00,31.3,32.0,206.0,ADAPTIVE,18.0950216667,6.444999999999999
2020-08-29T16:52:20+00:00,31.1,32.0,205.8,ADAPTIVE,18.1020094444,6.412
2020-08-29T16:52:23+00:00,31.2,32.0,205.8,ADAPTIVE,18.1090297222,6.420999999999999
2020-08-29T16:52:27+00:00,31.4,32.0,205.9,ADAPTIVE,18.1160261111,6.462
2020-08-29T16:52:31+00:00,31.3,32.0,205.8,ADAPTIVE,18.1230502778,6.444999999999999
2020-08-29T16:52:35+00:00,31.4,32.0,205.9,ADAPTIVE,18.1300411111,6.467
2020-08-29T16:52:39+00:00,31.4,32.0,206.0,ADAPTIVE,18.1370569444,6.460999999999999
2020-08-29T16:52:43+00:00,31.3,32.0,205.9,ADAPTIVE,18.1440538889,6.447
2020-08-29T16:52:47+00:00,31.4,32.0,205.9,ADAPTIVE,18.151099722199998,6.479
2020-08-29T16:52:51+00:00,31.3,32.0,206.0,ADAPTIVE,18.158114722199997,6.463
2020-08-29T16:52:55+00:00,31.3,32.0,205.9,ADAPTIVE,18.165160277800002,6.457
2020-08-29T16:52:59+00:00,31.4,32.0,205.8,ADAPTIVE,18.1721766667,6.476999999999999
2020-08-29T16:53:03+00:00,31.4,32.0,205.8,ADAPTIVE,18.1792041667,6.463
2020-08-29T16:53:07+00:00,31.2,32.0,205.5,ADAPTIVE,18.186189722199998,6.435
2020-08-29T16:53:11+00:00,31.2,32.0,205.9,ADAPTIVE,18.1932058333,6.436
2020-08-29T16:53:15+00:00,31.2,32.0,206.1,ADAPTIVE,18.200193333299996,6.428999999999999
2020-08-29T16:53:19+00:00,31.2,32.0,205.9,ADAPTIVE,18.207215555599998,6.438
2020-08-29T16:53:23+00:00,31.3,32.0,205.8,ADAPTIVE,18.2142086111,6.4639999999999995
2020-08-29T16:53:27+00:00,31.1,32.0,206.0,ADAPTIVE,18.221195555599998,6.412999999999999
2020-08-29T16:53:30+00:00,31.4,32.0,206.1,ADAPTIVE,18.2282288889,6.479
2020-08-29T16:53:34+00:00,31.4,32.0,205.5,ADAPTIVE,18.2352516667,6.467
2020-08-29T16:53:38+00:00,31.3,32.0,205.7,ADAPTIVE,18.2422927778,6.443
2020-08-29T16:53:42+00:00,31.4,32.0,205.6,ADAPTIVE,18.2493069444,6.467
2020-08-29T16:53:46+00:00,31.4,32.0,205.8,ADAPTIVE,18.256348333299997,6.479
2020-08-29T16:53:50+00:00,31.3,32.0,205.8,ADAPTIVE,18.263357222199996,6.452999999999999
2020-08-29T16:53:54+00:00,31.2,32.0,205.7,ADAPTIVE,18.2703777778,6.436
2020-08-29T16:53:58+00:00,31.1,32.0,205.8,ADAPTIVE,18.2773688889,6.415
2020-08-29T16:54:02+00:00,31.3,32.0,205.7,ADAPTIVE,18.2843925,6.451
2020-08-29T16:54:06+00:00,31.3,32.0,205.9,ADAPTIVE,18.29139,6.460999999999999
2020-08-29T16:54:10+00:00,31.2,32.0,205.9,ADAPTIVE,18.2983825,6.43
2020-08-29T16:54:14+00:00,31.2,32.0,205.9,ADAPTIVE,18.305397222199996,6.433999999999999
2020-08-29T16:54:18+00:00,31.3,32.0,205.8,ADAPTIVE,18.3123997222,6.4639999999999995
2020-08-29T16:54:22+00:00,31.3,32.0,205.9,ADAPTIVE,18.319449722199998,6.4639999999999995
2020-08-29T16:54:26+00:00,31.3,32.0,205.9,ADAPTIVE,18.3264713889,6.471
2020-08-29T16:54:30+00:00,31.4,32.0,206.0,ADAPTIVE,18.333491666700002,6.4879999999999995
2020-08-29T16:54:34+00:00,31.3,32.0,205.9,ADAPTIVE,18.34054,6.465999999999999
2020-08-29T16:54:37+00:00,31.2,32.0,206.3,ADAPTIVE,18.347539722199997,6.444999999999999
2020-08-29T16:54:41+00:00,31.3,32.0,206.0,ADAPTIVE,18.35455,6.457999999999999
2020-08-29T16:54:45+00:00,31.2,32.0,206.0,ADAPTIVE,18.3615338889,6.449999999999999
2020-08-29T16:54:49+00:00,31.3,32.0,205.9,ADAPTIVE,18.3685525,6.449999999999999
2020-08-29T16:54:53+00:00,31.2,32.0,205.9,ADAPTIVE,18.3755466667,6.428999999999999
2020-08-29T16:54:57+00:00,31.2,32.0,206.0,ADAPTIVE,18.3825744444,6.43
2020-08-29T16:55:01+00:00,31.4,32.0,206.0,ADAPTIVE,18.3895688889,6.475
2020-08-29T16:55:05+00:00,31.3,32.0,205.7,ADAPTIVE,18.3965888889,6.471
2020-08-29T16:55:09+00:00,31.0,32.0,206.2,ADAPTIVE,18.403575,6.4079999999999995
2020-08-29T16:55:13+00:00,31.2,32.0,206.1,ADAPTIVE,18.4105938889,6.443
2020-08-29T16:55:17+00:00,31.2,32.0,205.7,ADAPTIVE,18.4175838889,6.433999999999999
2020-08-29T16:55:21+00:00,31.1,32.0,205.8,ADAPTIVE,18.4245902778,6.4239999999999995
2020-08-29T16:55:25+00:00,31.3,32.0,205.8,ADAPTIVE,18.4315463889,6.452999999999999
2020-08-29T16:55:29+00:00,31.1,32.0,205.9,ADAPTIVE,18.438533333299997,6.415
2020-08-29T16:55:33+00:00,31.2,32.0,205.9,ADAPTIVE,18.4455475,6.42
2020-08-29T16:55:37+00:00,31.2,32.0,206.0,ADAPTIVE,18.4525394444,6.443
2020-08-29T16:55:41+00:00,31.4,32.0,205.9,ADAPTIVE,18.4595677778,6.478
2020-08-29T16:55:44+00:00,31.3,32.0,205.9,ADAPTIVE,18.4665538889,6.465
2020-08-29T16:55:48+00:00,31.2,32.0,205.7,ADAPTIVE,18.473575555599997,6.449
2020-08-29T16:55:52+00:00,31.2,32.0,205.9,ADAPTIVE,18.4805613889,6.4479999999999995
2020-08-29T16:55:56+00:00,31.1,32.0,206.0,ADAPTIVE,18.487580833299997,6.422
2020-08-29T16:56:00+00:00,31.3,32.0,206.0,ADAPTIVE,18.494575833299997,6.459
2020-08-29T16:56:04+00:00,31.3,32.0,205.7,ADAPTIVE,18.5016219444,6.46
2020-08-29T16:56:08+00:00,31.3,32.0,205.5,ADAPTIVE,18.5086405556,6.462
2020-08-29T16:56:12+00:00,31.4,32.0,205.9,ADAPTIVE,18.5156619444,6.471
2020-08-29T16:56:16+00:00,31.3,32.0,205.7,ADAPTIVE,18.522710833299996,6.4559999999999995
2020-08-29T16:56:20+00:00,31.3,32.0,205.9,ADAPTIVE,18.52973,6.463
2020-08-29T16:56:24+00:00,31.2,32.0,206.0,ADAPTIVE,18.536774722199997,6.4399999999999995
2020-08-29T16:56:28+00:00,31.1,32.0,206.1,ADAPTIVE,18.543768055599998,6.42
2020-08-29T16:56:32+00:00,31.1,32.0,205.8,ADAPTIVE,18.550788333299998,6.427
2020-08-29T16:56:36+00:00,31.2,32.0,206.1,ADAPTIVE,18.5577791667,6.4479999999999995
2020-08-29T16:56:40+00:00,31.2,32.0,206.1,ADAPTIVE,18.5647741667,6.43
2020-08-29T16:56:44+00:00,31.2,32.0,206.1,ADAPTIVE,18.5717936111,6.452999999999999
2020-08-29T16:56:47+00:00,31.2,32.0,206.0,ADAPTIVE,18.5787911111,6.438
2020-08-29T16:56:51+00:00,31.2,32.0,205.8,ADAPTIVE,18.585808055599998,6.438
2020-08-29T16:56:55+00:00,31.3,32.0,206.2,ADAPTIVE,18.5928036111,6.463
2020-08-29T16:56:59+00:00,31.2,32.0,205.9,ADAPTIVE,18.599823055599998,6.451
2020-08-29T16:57:03+00:00,31.0,32.0,206.0,ADAPTIVE,18.606811111099997,6.401
2020-08-29T16:57:07+00:00,31.3,32.0,206.2,ADAPTIVE,18.6137994444,6.462
2020-08-29T16:57:11+00:00,31.4,32.0,206.0,ADAPTIVE,18.620850555599997,6.473999999999999
2020-08-29T16:57:15+00:00,31.3,32.0,206.0,ADAPTIVE,18.627875833299996,6.467
2020-08-29T16:57:19+00:00,31.3,32.0,206.1,ADAPTIVE,18.63493,6.451
2020-08-29T16:57:23+00:00,31.3,32.0,205.8,ADAPTIVE,18.641955,6.46
2020-08-29T16:57:27+00:00,31.4,32.0,206.0,ADAPTIVE,18.649008611099998,6.4799999999999995
2020-08-29T16:57:31+00:00,31.2,32.0,206.1,ADAPTIVE,18.656019166700002,6.443
2020-08-29T16:57:35+00:00,31.0,32.0,206.0,ADAPTIVE,18.6630113889,6.425
2020-08-29T16:57:39+00:00,31.2,32.0,206.3,ADAPTIVE,18.6700311111,6.4559999999999995
2020-08-29T16:57:43+00:00,31.3,32.0,206.2,ADAPTIVE,18.6770138889,6.463
2020-08-29T16:57:47+00:00,31.3,32.0,206.2,ADAPTIVE,18.684035833299998,6.460999999999999
2020-08-29T16:57:51+00:00,31.3,32.0,206.0,ADAPTIVE,18.6910561111,6.471
2020-08-29T16:57:55+00:00,31.3,32.0,206.0,ADAPTIVE,18.6981052778,6.467
2020-08-29T16:57:58+00:00,31.2,32.0,206.1,ADAPTIVE,18.7051197222,6.441
2020-08-29T16:58:02+00:00,31.2,32.0,206.1,ADAPTIVE,18.7121333333,6.433999999999999
2020-08-29T16:58:06+00:00,31.1,32.0,206.0,ADAPTIVE,18.719120833299996,6.420999999999999
2020-08-29T16:58:10+00:00,31.0,32.0,205.9,ADAPTIVE,18.7261291667,6.396
2020-08-29T16:58:14+00:00,31.3,32.0,205.9,ADAPTIVE,18.733113333299997,6.452999999999999
2020-08-29T16:58:18+00:00,31.3,32.0,206.0,ADAPTIVE,18.7401266667,6.465999999999999
2020-08-29T16:58:22+00:00,31.2,32.0,206.1,ADAPTIVE,18.7471116667,6.433
2020-08-29T16:58:26+00:00,31.4,32.0,206.0,ADAPTIVE,18.754151111099997,6.484
2020-08-29T16:58:30+00:00,31.4,32.0,205.9,ADAPTIVE,18.7611738889,6.487
2020-08-29T16:58:34+00:00,31.4,32.0,206.2,ADAPTIVE,18.768201111099998,6.492
2020-08-29T16:58:38+00:00,31.3,32.0,206.5,ADAPTIVE,18.775262777800002,6.468999999999999
2020-08-29T16:58:42+00:00,31.4,32.0,206.1,ADAPTIVE,18.7822927778,6.476
2020-08-29T16:58:46+00:00,31.3,32.0,206.0,ADAPTIVE,18.789346666700002,6.467
2020-08-29T16:58:50+00:00,31.4,32.0,206.0,ADAPTIVE,18.7963683333,6.4879999999999995
2020-08-29T16:58:54+00:00,31.4,32.0,206.1,ADAPTIVE,18.8034188889,6.484999999999999
2020-08-29T16:58:58+00:00,31.4,32.0,205.7,ADAPTIVE,18.8104394444,6.479
2020-08-29T16:59:01+00:00,31.4,32.0,205.7,ADAPTIVE,18.8174841667,6.465999999999999
2020-08-29T16:59:05+00:00,31.1,32.0,206.0,ADAPTIVE,18.824500277800002,6.407
2020-08-29T16:59:09+00:00,31.4,32.0,205.8,ADAPTIVE,18.8315477778,6.484999999999999
2020-08-29T16:59:13+00:00,31.3,32.0,205.8,ADAPTIVE,18.8385513889,6.4799999999999995
2020-08-29T16:59:17+00:00,31.2,32.0,206.0,ADAPTIVE,18.8455477778,6.447
2020-08-29T16:59:21+00:00,31.2,32.0,205.7,ADAPTIVE,18.852568611099997,6.436999999999999
2020-08-29T16:59:25+00:00,31.1,32.0,206.0,ADAPTIVE,18.8595547222,6.419
2020-08-29T16:59:29+00:00,31.0,32.0,205.9,ADAPTIVE,18.8665680556,6.415
2020-08-29T16:59:33+00:00,31.4,32.0,205.8,ADAPTIVE,18.8735630556,6.481
2020-08-29T16:59:37+00:00,31.3,32.0,205.9,ADAPTIVE,18.880611666700002,6.462
2020-08-29T16:59:41+00:00,31.4,32.0,205.8,ADAPTIVE,18.8876225,6.473999999999999
2020-08-29T16:59:45+00:00,31.3,32.0,205.9,ADAPTIVE,18.8946677778,6.462
2020-08-29T16:59:49+00:00,31.3,32.0,205.8,ADAPTIVE,18.9016866667,6.468999999999999
2020-08-29T16:59:53+00:00,31.2,32.0,205.9,ADAPTIVE,18.908709722199998,6.4399999999999995
2020-08-29T16:59:57+00:00,31.0,32.0,205.8,ADAPTIVE,18.9156925,6.412999999999999
2020-08-29T17:00:01+00:00,31.1,32.0,206.0,ADAPTIVE,18.9227102778,6.433
2020-08-29T17:00:05+00:00,31.2,32.0,205.8,ADAPTIVE,18.929698333299996,6.444999999999999
2020-08-29T17:00:09+00:00,31.2,32.0,205.8,ADAPTIVE,18.9367297222,6.444
2020-08-29T17:00:12+00:00,31.4,32.0,205.9,ADAPTIVE,18.9437494444,6.473
2020-08-29T17:00:16+00:00,31.4,32.0,205.9,ADAPTIVE,18.9507677778,6.47
2020-08-29T17:00:20+00:00,31.3,32.0,205.5,ADAPTIVE,18.9578152778,6.457
2020-08-29T17:00:24+00:00,31.4,32.0,205.7,ADAPTIVE,18.9648363889,6.478
2020-08-29T17:00:28+00:00,31.4,32.0,206.1,ADAPTIVE,18.9718888889,6.483
2020-08-29T17:00:32+00:00,31.4,32.0,205.6,ADAPTIVE,18.9789088889,6.484
2020-08-29T17:00:36+00:00,31.3,32.0,206.0,ADAPTIVE,18.9859552778,6.457999999999999
2020-08-29T17:00:40+00:00,31.3,32.0,205.5,ADAPTIVE,18.9929727778,6.4719999999999995
2020-08-29T17:00:44+00:00,31.4,32.0,206.0,ADAPTIVE,19.0000205556,6.475
2020-08-29T17:00:48+00:00,31.3,32.0,205.9,ADAPTIVE,19.0070338889,6.467
2020-08-29T17:00:52+00:00,31.3,32.0,205.9,ADAPTIVE,19.0140638889,6.468999999999999
2020-08-29T17:00:56+00:00,31.2,32.0,206.1,ADAPTIVE,19.021058055599998,6.433999999999999
2020-08-29T17:01:00+00:00,31.2,32.0,205.9,ADAPTIVE,19.0280694444,6.4479999999999995
2020-08-29T17:01:04+00:00,31.0,32.0,206.1,ADAPTIVE,19.0350530556,6.409
2020-08-29T17:01:08+00:00,31.1,32.0,206.0,ADAPTIVE,19.0420691667,6.411
2020-08-29T17:01:12+00:00,31.2,32.0,206.0,ADAPTIVE,19.049058055599996,6.443
2020-08-29T17:01:15+00:00,31.1,32.0,205.9,ADAPTIVE,19.056068333299997,6.427
2020-08-29T17:01:19+00:00,31.3,32.0,206.0,ADAPTIVE,19.063052499999998,6.457999999999999
2020-08-29T17:01:23+00:00,31.3,32.0,205.8,ADAPTIVE,19.0700725,6.460999999999999
2020-08-29T17:01:27+00:00,31.3,32.0,205.7,ADAPTIVE,19.077059722199998,6.463
2020-08-29T17:01:31+00:00,31.2,32.0,206.1,ADAPTIVE,19.0840713889,6.447
2020-08-29T17:01:35+00:00,31.3,32.0,206.0,ADAPTIVE,19.091079166700002,6.467
2020-08-29T17:01:39+00:00,31.4,32.0,205.9,ADAPTIVE,19.098127777800002,6.4719999999999995
2020-08-29T17:01:43+00:00,31.3,32.0,206.0,ADAPTIVE,19.1051447222,6.468999999999999
2020-08-29T17:01:47+00:00,31.1,32.0,206.1,ADAPTIVE,19.112167499999998,6.411
2020-08-29T17:01:51+00:00,31.2,32.0,206.1,ADAPTIVE,19.119149999999998,6.443
2020-08-29T17:01:55+00:00,31.2,32.0,205.5,ADAPTIVE,19.12617,6.439
2020-08-29T17:01:59+00:00,31.2,32.0,205.7,ADAPTIVE,19.1331616667,6.425
2020-08-29T17:02:03+00:00,31.1,32.0,206.0,ADAPTIVE,19.1401813889,6.422
2020-08-29T17:02:07+00:00,31.2,32.0,205.9,ADAPTIVE,19.147165555599997,6.4319999999999995
2020-08-29T17:02:11+00:00,31.2,32.0,205.9,ADAPTIVE,19.1541819444,6.441999999999999
2020-08-29T17:02:15+00:00,31.3,32.0,206.2,ADAPTIVE,19.1611977778,6.465
2020-08-29T17:02:19+00:00,31.3,32.0,206.0,ADAPTIVE,19.1682469444,6.4639999999999995
2020-08-29T17:02:22+00:00,31.4,32.0,206.1,ADAPTIVE,19.1752655556,6.487
2020-08-29T17:02:26+00:00,31.1,32.0,206.2,ADAPTIVE,19.1823013889,6.435
2020-08-29T17:02:30+00:00,31.2,32.0,205.9,ADAPTIVE,19.189280555599996,6.444999999999999
2020-08-29T17:02:34+00:00,31.3,32.0,205.9,ADAPTIVE,19.196295,6.462
2020-08-29T17:02:38+00:00,31.4,32.0,205.6,ADAPTIVE,19.203274999999998,6.459
2020-08-29T17:02:42+00:00,31.4,32.0,205.8,ADAPTIVE,19.2103119444,6.475
2020-08-29T17:02:46+00:00,31.3,32.0,205.9,ADAPTIVE,19.2173402778,6.455
2020-08-29T17:02:50+00:00,31.3,32.0,205.9,ADAPTIVE,19.224323333299996,6.468999999999999
2020-08-29T17:02:54+00:00,31.3,32.0,206.0,ADAPTIVE,19.2313425,6.467
2020-08-29T17:02:58+00:00,31.3,32.0,205.8,ADAPTIVE,19.2383313889,6.478
2020-08-29T17:03:02+00:00,31.3,32.0,205.8,ADAPTIVE,19.245373333299998,6.465
2020-08-29T17:03:06+00:00,31.3,32.0,206.0,ADAPTIVE,19.2523675,6.459
2020-08-29T17:03:10+00:00,31.3,32.0,205.8,ADAPTIVE,19.259377222199998,6.462
2020-08-29T17:03:14+00:00,31.2,32.0,205.8,ADAPTIVE,19.2663644444,6.441999999999999
2020-08-29T17:03:18+00:00,31.2,32.0,205.7,ADAPTIVE,19.2733786111,6.439
2020-08-29T17:03:22+00:00,31.2,32.0,205.7,ADAPTIVE,19.2803572222,6.441
2020-08-29T17:03:26+00:00,31.3,32.0,205.9,ADAPTIVE,19.2873905556,6.47
2020-08-29T17:03:29+00:00,31.2,32.0,205.6,ADAPTIVE,19.2944188889,6.444
2020-08-29T17:03:33+00:00,31.2,32.0,205.7,ADAPTIVE,19.3013936111,6.433
2020-08-29T17:03:37+00:00,31.3,32.0,205.7,ADAPTIVE,19.3084066667,6.473999999999999
2020-08-29T17:03:41+00:00,31.1,32.0,206.0,ADAPTIVE,19.315396388899998,6.422
2020-08-29T17:03:45+00:00,31.2,32.0,206.1,ADAPTIVE,19.322408055599997,6.444999999999999
2020-08-29T17:03:49+00:00,31.4,32.0,205.5,ADAPTIVE,19.3294119444,6.476999999999999
2020-08-29T17:03:53+00:00,31.4,32.0,206.1,ADAPTIVE,19.336453055599996,6.475
2020-08-29T17:03:57+00:00,30.9,32.0,206.2,ADAPTIVE,19.3434697222,6.398
2020-08-29T17:04:01+00:00,31.1,32.0,206.1,ADAPTIVE,19.350475,6.423
2020-08-29T17:04:05+00:00,31.1,32.0,206.1,ADAPTIVE,19.3574591667,6.435
2020-08-29T17:04:09+00:00,31.0,32.0,206.2,ADAPTIVE,19.3644688889,6.4159999999999995
2020-08-29T17:04:13+00:00,31.3,32.0,206.3,ADAPTIVE,19.3714702778,6.473999999999999
2020-08-29T17:04:17+00:00,31.2,32.0,206.1,ADAPTIVE,19.378519166700002,6.4479999999999995
2020-08-29T17:04:21+00:00,31.4,32.0,206.4,ADAPTIVE,19.385535833299997,6.486
2020-08-29T17:04:25+00:00,31.3,32.0,206.2,ADAPTIVE,19.3925819444,6.462
2020-08-29T17:04:29+00:00,31.1,32.0,206.2,ADAPTIVE,19.3996188889,6.436999999999999
2020-08-29T17:04:33+00:00,31.2,32.0,206.2,ADAPTIVE,19.4065913889,6.449999999999999
2020-08-29T17:04:36+00:00,31.2,32.0,206.2,ADAPTIVE,19.413564444400002,6.436
2020-08-29T17:04:40+00:00,31.1,32.0,206.2,ADAPTIVE,19.4205694444,6.428999999999999
2020-08-29T17:04:44+00:00,31.1,32.0,205.9,ADAPTIVE,19.4275527778,6.420999999999999
2020-08-29T17:04:48+00:00,31.0,32.0,206.1,ADAPTIVE,19.434540555599998,6.407
2020-08-29T17:04:52+00:00,31.1,32.0,206.1,ADAPTIVE,19.441528611099997,6.436999999999999
2020-08-29T17:04:56+00:00,31.1,32.0,206.2,ADAPTIVE,19.4485386111,6.411
2020-08-29T17:05:00+00:00,31.3,32.0,206.2,ADAPTIVE,19.4555797222,6.449
2020-08-29T17:05:04+00:00,31.3,32.0,206.1,ADAPTIVE,19.462599166700002,6.476
2020-08-29T17:05:08+00:00,31.3,32.0,205.9,ADAPTIVE,19.469648055599997,6.46
2020-08-29T17:05:12+00:00,31.3,32.0,206.2,ADAPTIVE,19.4766661111,6.468999999999999
2020-08-29T17:05:16+00:00,31.3,32.0,206.1,ADAPTIVE,19.483705555599997,6.463
2020-08-29T17:05:20+00:00,31.2,32.0,206.2,ADAPTIVE,19.490683055599998,6.446
2020-08-29T17:05:24+00:00,31.3,32.0,206.2,ADAPTIVE,19.4976927778,6.460999999999999
2020-08-29T17:05:28+00:00,31.2,32.0,206.3,ADAPTIVE,19.504675,6.452
2020-08-29T17:05:32+00:00,31.3,32.0,206.1,ADAPTIVE,19.5117013889,6.465999999999999
2020-08-29T17:05:36+00:00,31.4,32.0,205.9,ADAPTIVE,19.5187202778,6.486
2020-08-29T17:05:39+00:00,31.2,32.0,206.3,ADAPTIVE,19.5257616667,6.444999999999999
2020-08-29T17:05:43+00:00,31.1,32.0,206.0,ADAPTIVE,19.5327397222,6.420999999999999
2020-08-29T17:05:47+00:00,31.3,32.0,206.2,ADAPTIVE,19.5397575,6.462
2020-08-29T17:05:51+00:00,31.1,32.0,206.1,ADAPTIVE,19.5467402778,6.431
2020-08-29T17:05:55+00:00,31.3,32.0,206.1,ADAPTIVE,19.553774722199996,6.467
2020-08-29T17:05:59+00:00,31.3,32.0,205.9,ADAPTIVE,19.560825555599997,6.454
2020-08-29T17:06:03+00:00,31.3,32.0,206.1,ADAPTIVE,19.567844444400002,6.468
2020-08-29T17:06:07+00:00,31.1,32.0,206.1,ADAPTIVE,19.5748636111,6.433999999999999
2020-08-29T17:06:11+00:00,31.1,32.0,206.0,ADAPTIVE,19.5818438889,6.420999999999999
2020-08-29T17:06:15+00:00,31.2,32.0,206.0,ADAPTIVE,19.5888552778,6.452
2020-08-29T17:06:19+00:00,31.2,32.0,205.9,ADAPTIVE,19.5958388889,6.441999999999999
2020-08-29T17:06:23+00:00,31.3,32.0,206.1,ADAPTIVE,19.6028236111,6.465999999999999
2020-08-29T17:06:27+00:00,31.3,32.0,206.1,ADAPTIVE,19.609838055599997,6.465
2020-08-29T17:06:31+00:00,31.2,32.0,206.0,ADAPTIVE,19.6168244444,6.4479999999999995
2020-08-29T17:06:35+00:00,31.2,32.0,205.9,ADAPTIVE,19.6238388889,6.451
2020-08-29T17:06:39+00:00,31.1,32.0,205.9,ADAPTIVE,19.630821111099998,6.4159999999999995
2020-08-29T17:06:43+00:00,31.3,32.0,206.1,ADAPTIVE,19.6378522222,6.465999999999999
2020-08-29T17:06:46+00:00,31.3,32.0,206.1,ADAPTIVE,19.6449002778,6.462
2020-08-29T17:06:50+00:00,31.3,32.0,206.2,ADAPTIVE,19.6519166667,6.465999999999999
2020-08-29T17:06:54+00:00,31.1,32.0,206.2,ADAPTIVE,19.6589319444,6.412
2020-08-29T17:06:58+00:00,31.1,32.0,206.3,ADAPTIVE,19.6659127778,6.443
2020-08-29T17:07:02+00:00,31.1,32.0,206.1,ADAPTIVE,19.6729269444,6.4159999999999995
2020-08-29T17:07:06+00:00,31.2,32.0,205.8,ADAPTIVE,19.6799152778,6.433999999999999
2020-08-29T17:07:10+00:00,31.1,32.0,205.7,ADAPTIVE,19.686928333299996,6.418
2020-08-29T17:07:14+00:00,31.3,32.0,205.9,ADAPTIVE,19.6939077778,6.455
2020-08-29T17:07:18+00:00,31.3,32.0,206.1,ADAPTIVE,19.700948055599998,6.454
2020-08-29T17:07:22+00:00,31.4,32.0,206.1,ADAPTIVE,19.7079594444,6.468999999999999
2020-08-29T17:07:26+00:00,31.3,32.0,206.1,ADAPTIVE,19.714997222199997,6.46
2020-08-29T17:07:30+00:00,31.2,32.0,206.1,ADAPTIVE,19.7219738889,6.444
2020-08-29T17:07:34+00:00,31.3,32.0,206.2,ADAPTIVE,19.7289825,6.4639999999999995
2020-08-29T17:07:39+00:00,31.2,32.0,206.1,ADAPTIVE,19.7359630556,6.436999999999999
2020-08-29T17:07:42+00:00,31.3,32.0,206.2,ADAPTIVE,19.743009999999998,6.476999999999999
2020-08-29T17:07:46+00:00,31.2,32.0,206.3,ADAPTIVE,19.7500466667,6.439
2020-08-29T17:07:50+00:00,31.2,32.0,206.3,ADAPTIVE,19.7570291667,6.4479999999999995
2020-08-29T17:07:53+00:00,31.1,32.0,206.2,ADAPTIVE,19.764044722199998,6.438
2020-08-29T17:07:57+00:00,31.3,32.0,206.2,ADAPTIVE,19.7710416667,6.47
2020-08-29T17:08:01+00:00,31.4,32.0,206.3,ADAPTIVE,19.7780919444,6.484999999999999
2020-08-29T17:08:05+00:00,31.3,32.0,206.1,ADAPTIVE,19.785109722199998,6.47
2020-08-29T17:08:09+00:00,31.2,32.0,206.2,ADAPTIVE,19.792138611099997,6.441999999999999
2020-08-29T17:08:13+00:00,31.3,32.0,206.0,ADAPTIVE,19.799119722199997,6.4799999999999995
2020-08-29T17:08:17+00:00,31.3,32.0,206.1,ADAPTIVE,19.8061319444,6.457
2020-08-29T17:08:21+00:00,31.2,32.0,206.3,ADAPTIVE,19.813115833299996,6.436999999999999
2020-08-29T17:08:25+00:00,31.2,32.0,206.0,ADAPTIVE,19.8201286111,6.436
2020-08-29T17:08:29+00:00,31.4,32.0,206.0,ADAPTIVE,19.8271319444,6.478
2020-08-29T17:08:33+00:00,31.3,32.0,206.2,ADAPTIVE,19.834174166700002,6.476
2020-08-29T17:08:37+00:00,31.2,32.0,206.3,ADAPTIVE,19.841212499999997,6.444
2020-08-29T17:08:41+00:00,31.2,32.0,206.0,ADAPTIVE,19.8481919444,6.444999999999999
2020-08-29T17:08:45+00:00,31.2,32.0,206.0,ADAPTIVE,19.855203333299997,6.444
2020-08-29T17:08:49+00:00,31.4,32.0,206.2,ADAPTIVE,19.862182222199998,6.479
2020-08-29T17:08:53+00:00,31.2,32.0,206.1,ADAPTIVE,19.8692263889,6.457
2020-08-29T17:08:57+00:00,31.3,32.0,206.1,ADAPTIVE,19.876239722199998,6.4719999999999995
2020-08-29T17:09:00+00:00,31.2,32.0,206.1,ADAPTIVE,19.883252499999998,6.441999999999999
2020-08-29T17:09:04+00:00,31.1,32.0,206.2,ADAPTIVE,19.890233333299996,6.428999999999999
2020-08-29T17:09:08+00:00,31.2,32.0,206.1,ADAPTIVE,19.897243055599997,6.435
2020-08-29T17:09:12+00:00,31.0,32.0,206.2,ADAPTIVE,19.9042211111,6.409
2020-08-29T17:09:16+00:00,31.3,32.0,206.2,ADAPTIVE,19.9112461111,6.452
2020-08-29T17:09:20+00:00,31.3,32.0,206.1,ADAPTIVE,19.9182680556,6.4559999999999995
2020-08-29T17:09:24+00:00,31.4,32.0,206.0,ADAPTIVE,19.9253152778,6.4799999999999995
2020-08-29T17:09:28+00:00,31.1,32.0,206.1,ADAPTIVE,19.9323294444,6.425
2020-08-29T17:09:32+00:00,31.1,32.0,205.8,ADAPTIVE,19.9393125,6.4159999999999995
2020-08-29T17:09:36+00:00,31.1,32.0,206.3,ADAPTIVE,19.9463291667,6.412
2020-08-29T17:09:40+00:00,31.3,32.0,206.2,ADAPTIVE,19.9533125,6.468
2020-08-29T17:09:44+00:00,31.4,32.0,206.3,ADAPTIVE,19.960358333299997,6.486
2020-08-29T17:09:48+00:00,31.3,32.0,206.4,ADAPTIVE,19.967377499999998,6.449
